SpaceID,EventTime_UTC,OccupancyState
CB2322,07/23/2019 05:20:02 PM,VACANT
CB3960,07/23/2019 05:20:02 PM,OCCUPIED
CB3351A,07/23/2019 05:20:02 PM,OCCUPIED
66606,07/23/2019 05:20:02 PM,VACANT
CT259,07/23/2019 05:20:02 PM,VACANT
V172,07/23/2019 05:20:01 PM,VACANT
CB3822,07/23/2019 05:20:01 PM,OCCUPIED
SV309,07/23/2019 05:20:00 PM,VACANT
SV83,07/23/2019 05:19:59 PM,VACANT
CB4078,07/23/2019 05:19:59 PM,OCCUPIED
ED521,07/23/2019 05:19:59 PM,VACANT
SV388,07/23/2019 05:19:58 PM,OCCUPIED
CC1575,07/23/2019 05:19:56 PM,VACANT
ED798,07/23/2019 05:19:56 PM,OCCUPIED
CB3192,07/23/2019 05:19:56 PM,VACANT
CB1363,07/23/2019 05:19:55 PM,OCCUPIED
HO167,07/23/2019 05:19:54 PM,VACANT
SV386,07/23/2019 05:19:53 PM,OCCUPIED
66610,07/23/2019 05:19:53 PM,VACANT
WV447,07/23/2019 05:19:53 PM,OCCUPIED
CT43,07/23/2019 05:19:51 PM,OCCUPIED
HO186A,07/23/2019 05:19:51 PM,OCCUPIED
CB529,07/23/2019 05:19:51 PM,OCCUPIED
SV392,07/23/2019 05:19:51 PM,VACANT
66404,07/23/2019 05:19:50 PM,OCCUPIED
CB383,07/23/2019 05:19:50 PM,OCCUPIED
HO488,07/23/2019 05:19:49 PM,OCCUPIED
CB3679A,07/23/2019 05:19:49 PM,VACANT
CB1226,07/23/2019 05:19:48 PM,VACANT
HO135,07/23/2019 05:19:47 PM,VACANT
CB3781,07/23/2019 05:19:46 PM,OCCUPIED
CB2238,07/23/2019 05:19:45 PM,OCCUPIED
61353,07/23/2019 05:19:45 PM,OCCUPIED
SV138,07/23/2019 05:19:45 PM,VACANT
CB4268,07/23/2019 05:19:45 PM,OCCUPIED
CB3257,07/23/2019 05:19:45 PM,VACANT
66201,07/23/2019 05:19:45 PM,VACANT
WP2,07/23/2019 05:19:45 PM,VACANT
WP66,07/23/2019 05:19:44 PM,OCCUPIED
CB2556,07/23/2019 05:19:44 PM,OCCUPIED
HO45,07/23/2019 05:19:43 PM,OCCUPIED
CB643,07/23/2019 05:19:42 PM,OCCUPIED
LT235,07/23/2019 05:19:42 PM,VACANT
WV317,07/23/2019 05:19:40 PM,VACANT
WP152,07/23/2019 05:19:39 PM,VACANT
CB707B,07/23/2019 05:19:39 PM,VACANT
WV35,07/23/2019 05:19:39 PM,OCCUPIED
CB3069,07/23/2019 05:19:39 PM,OCCUPIED
CB2147,07/23/2019 05:19:39 PM,VACANT
HO282A,07/23/2019 05:19:38 PM,VACANT
LT578,07/23/2019 05:19:38 PM,VACANT
ED520D,07/23/2019 05:19:38 PM,OCCUPIED
61409,07/23/2019 05:19:37 PM,OCCUPIED
CB2416A,07/23/2019 05:19:37 PM,OCCUPIED
SV197,07/23/2019 05:19:36 PM,OCCUPIED
CB1601,07/23/2019 05:19:36 PM,VACANT
CB3232,07/23/2019 05:19:36 PM,OCCUPIED
CB2424,07/23/2019 05:19:36 PM,VACANT
CB3823,07/23/2019 05:19:35 PM,OCCUPIED
ED658,07/23/2019 05:19:35 PM,VACANT
CB3057,07/23/2019 05:19:34 PM,OCCUPIED
CB3142A,07/23/2019 05:19:33 PM,VACANT
SV717,07/23/2019 05:19:32 PM,OCCUPIED
CC1279,07/23/2019 05:19:32 PM,VACANT
SV187,07/23/2019 05:19:32 PM,OCCUPIED
CB3175,07/23/2019 05:19:31 PM,VACANT
CT355A,07/23/2019 05:19:30 PM,OCCUPIED
WP4,07/23/2019 05:19:30 PM,OCCUPIED
HO966,07/23/2019 05:19:30 PM,OCCUPIED
SV718,07/23/2019 05:19:30 PM,OCCUPIED
66414,07/23/2019 05:19:29 PM,OCCUPIED
CT371,07/23/2019 05:19:29 PM,OCCUPIED
CB4329,07/23/2019 05:19:29 PM,VACANT
CB3065,07/23/2019 05:19:28 PM,VACANT
CT561,07/23/2019 05:19:27 PM,OCCUPIED
WP3,07/23/2019 05:19:27 PM,OCCUPIED
HO725,07/23/2019 05:19:26 PM,OCCUPIED
66132,07/23/2019 05:19:23 PM,OCCUPIED
CB3586,07/23/2019 05:19:23 PM,OCCUPIED
66127,07/23/2019 05:19:22 PM,OCCUPIED
CB721,07/23/2019 05:19:21 PM,OCCUPIED
HO498,07/23/2019 05:19:21 PM,OCCUPIED
CB3043,07/23/2019 05:19:20 PM,OCCUPIED
ED208,07/23/2019 05:19:20 PM,VACANT
HO244A,07/23/2019 05:19:19 PM,VACANT
SV729,07/23/2019 05:19:19 PM,OCCUPIED
HO122,07/23/2019 05:19:18 PM,VACANT
WP115,07/23/2019 05:19:17 PM,VACANT
SV629,07/23/2019 05:19:17 PM,OCCUPIED
HO112,07/23/2019 05:19:16 PM,VACANT
HO979,07/23/2019 05:19:16 PM,VACANT
V67,07/23/2019 05:19:15 PM,VACANT
CB780,07/23/2019 05:19:15 PM,VACANT
SV94,07/23/2019 05:19:14 PM,VACANT
SV595,07/23/2019 05:19:14 PM,OCCUPIED
CB4476,07/23/2019 05:19:14 PM,VACANT
ED232,07/23/2019 05:19:14 PM,OCCUPIED
LT290,07/23/2019 05:19:13 PM,OCCUPIED
SV653,07/23/2019 05:19:11 PM,OCCUPIED
SV107,07/23/2019 05:19:10 PM,VACANT
CB3685,07/23/2019 05:19:09 PM,OCCUPIED
CB802,07/23/2019 05:19:09 PM,OCCUPIED
SV880,07/23/2019 05:19:09 PM,VACANT
SV11,07/23/2019 05:19:07 PM,VACANT
ED599,07/23/2019 05:19:05 PM,VACANT
CT84,07/23/2019 05:19:05 PM,OCCUPIED
CB2595,07/23/2019 05:19:05 PM,OCCUPIED
CB3099,07/23/2019 05:19:04 PM,OCCUPIED
66465,07/23/2019 05:19:03 PM,VACANT
WP67,07/23/2019 05:19:02 PM,OCCUPIED
CB4422,07/23/2019 05:19:02 PM,OCCUPIED
SV881,07/23/2019 05:19:01 PM,OCCUPIED
CC1089,07/23/2019 05:19:01 PM,VACANT
LT470,07/23/2019 05:19:00 PM,OCCUPIED
CB3202,07/23/2019 05:18:59 PM,VACANT
CB4410,07/23/2019 05:18:58 PM,OCCUPIED
CB3190,07/23/2019 05:18:57 PM,VACANT
ED403,07/23/2019 05:18:57 PM,VACANT
LT347,07/23/2019 05:18:57 PM,OCCUPIED
CB2223,07/23/2019 05:18:57 PM,OCCUPIED
CB3812,07/23/2019 05:18:57 PM,OCCUPIED
CB3242,07/23/2019 05:18:56 PM,OCCUPIED
SV628,07/23/2019 05:18:55 PM,OCCUPIED
CB2752,07/23/2019 05:18:55 PM,VACANT
ED362,07/23/2019 05:18:55 PM,OCCUPIED
CB4337,07/23/2019 05:18:52 PM,OCCUPIED
CB3679,07/23/2019 05:18:52 PM,VACANT
CB2178,07/23/2019 05:18:52 PM,OCCUPIED
HO242A,07/23/2019 05:18:52 PM,OCCUPIED
HO196,07/23/2019 05:18:51 PM,OCCUPIED
CB1582,07/23/2019 05:18:51 PM,OCCUPIED
LT308A,07/23/2019 05:18:50 PM,OCCUPIED
ED631,07/23/2019 05:18:50 PM,OCCUPIED
CB65,07/23/2019 05:18:50 PM,VACANT
ED639,07/23/2019 05:18:50 PM,VACANT
CB2230A,07/23/2019 05:18:48 PM,OCCUPIED
ED623,07/23/2019 05:18:47 PM,OCCUPIED
ED633,07/23/2019 05:18:46 PM,VACANT
CT144,07/23/2019 05:18:45 PM,VACANT
CB634,07/23/2019 05:18:45 PM,VACANT
SV214,07/23/2019 05:18:44 PM,OCCUPIED
WV249,07/23/2019 05:18:43 PM,OCCUPIED
66468,07/23/2019 05:18:42 PM,VACANT
CB1788,07/23/2019 05:18:42 PM,VACANT
HO282,07/23/2019 05:18:42 PM,OCCUPIED
SV227,07/23/2019 05:18:42 PM,OCCUPIED
CT131,07/23/2019 05:18:40 PM,VACANT
CT130,07/23/2019 05:18:40 PM,VACANT
CB2505,07/23/2019 05:18:39 PM,OCCUPIED
CB1055,07/23/2019 05:18:39 PM,OCCUPIED
WP150,07/23/2019 05:18:38 PM,VACANT
ED605,07/23/2019 05:18:38 PM,OCCUPIED
CB3140,07/23/2019 05:18:37 PM,OCCUPIED
ED406,07/23/2019 05:18:36 PM,VACANT
CB1632,07/23/2019 05:18:35 PM,VACANT
CB3050,07/23/2019 05:18:34 PM,OCCUPIED
CT133,07/23/2019 05:18:34 PM,VACANT
CB939,07/23/2019 05:18:34 PM,OCCUPIED
CT139A,07/23/2019 05:18:33 PM,VACANT
CB1054,07/23/2019 05:18:32 PM,VACANT
CT562,07/23/2019 05:18:32 PM,OCCUPIED
SV395,07/23/2019 05:18:31 PM,VACANT
WV280A,07/23/2019 05:18:30 PM,VACANT
66592,07/23/2019 05:18:30 PM,VACANT
CB2276,07/23/2019 05:18:30 PM,VACANT
CB3206,07/23/2019 05:18:29 PM,VACANT
WP1,07/23/2019 05:18:29 PM,OCCUPIED
CB4076,07/23/2019 05:18:29 PM,VACANT
CT388,07/23/2019 05:18:29 PM,VACANT
CB3397,07/23/2019 05:18:28 PM,VACANT
CB3779,07/23/2019 05:18:27 PM,VACANT
ED617,07/23/2019 05:18:27 PM,OCCUPIED
CB3205,07/23/2019 05:18:26 PM,VACANT
CB4477,07/23/2019 05:18:26 PM,OCCUPIED
CC1252A,07/23/2019 05:18:26 PM,OCCUPIED
SV302,07/23/2019 05:18:25 PM,VACANT
SV211,07/23/2019 05:18:25 PM,OCCUPIED
LT406,07/23/2019 05:18:24 PM,VACANT
HO538B,07/23/2019 05:18:24 PM,OCCUPIED
ED404,07/23/2019 05:18:23 PM,OCCUPIED
CB1056,07/23/2019 05:18:21 PM,OCCUPIED
SV619,07/23/2019 05:18:21 PM,OCCUPIED
CB3370,07/23/2019 05:18:21 PM,OCCUPIED
CC1275A,07/23/2019 05:18:19 PM,OCCUPIED
ED632A,07/23/2019 05:18:19 PM,OCCUPIED
HO623,07/23/2019 05:18:18 PM,OCCUPIED
CT80A,07/23/2019 05:18:18 PM,OCCUPIED
CT534,07/23/2019 05:18:15 PM,OCCUPIED
HO268A,07/23/2019 05:18:14 PM,VACANT
CC1098,07/23/2019 05:18:13 PM,OCCUPIED
HO485A,07/23/2019 05:18:13 PM,OCCUPIED
CB4266,07/23/2019 05:18:13 PM,VACANT
CB2264,07/23/2019 05:18:13 PM,VACANT
LT502,07/23/2019 05:18:12 PM,OCCUPIED
CB1320,07/23/2019 05:18:12 PM,OCCUPIED
LT223,07/23/2019 05:18:11 PM,VACANT
CB2265,07/23/2019 05:18:11 PM,VACANT
SV630,07/23/2019 05:18:10 PM,OCCUPIED
CB4404,07/23/2019 05:18:09 PM,VACANT
CB57,07/23/2019 05:18:09 PM,OCCUPIED
CC806A,07/23/2019 05:18:09 PM,OCCUPIED
SV446,07/23/2019 05:18:08 PM,OCCUPIED
ED522,07/23/2019 05:18:08 PM,OCCUPIED
SV111,07/23/2019 05:18:08 PM,VACANT
61118,07/23/2019 05:18:08 PM,OCCUPIED
ED203,07/23/2019 05:18:08 PM,OCCUPIED
CB2299,07/23/2019 05:18:07 PM,OCCUPIED
82711,07/23/2019 05:18:07 PM,OCCUPIED
WV352,07/23/2019 05:18:07 PM,OCCUPIED
66605,07/23/2019 05:18:07 PM,VACANT
CC1181,07/23/2019 05:18:06 PM,OCCUPIED
61357,07/23/2019 05:18:05 PM,OCCUPIED
CB1251,07/23/2019 05:18:02 PM,VACANT
HO556,07/23/2019 05:18:02 PM,VACANT
CT549,07/23/2019 05:18:00 PM,VACANT
SV218,07/23/2019 05:18:00 PM,VACANT
WV86,07/23/2019 05:18:00 PM,OCCUPIED
LT434,07/23/2019 05:17:59 PM,VACANT
CB2199,07/23/2019 05:17:58 PM,OCCUPIED
CT60D,07/23/2019 05:17:58 PM,OCCUPIED
CB91,07/23/2019 05:17:58 PM,OCCUPIED
CB2147D,07/23/2019 05:17:58 PM,VACANT
CC539,07/23/2019 05:17:58 PM,OCCUPIED
CB1608,07/23/2019 05:17:57 PM,OCCUPIED
LT45,07/23/2019 05:17:56 PM,OCCUPIED
CT573,07/23/2019 05:17:56 PM,OCCUPIED
WV166,07/23/2019 05:17:55 PM,OCCUPIED
SV387,07/23/2019 05:17:55 PM,VACANT
CT439,07/23/2019 05:17:55 PM,VACANT
66339,07/23/2019 05:17:55 PM,VACANT
ED607A,07/23/2019 05:17:54 PM,VACANT
CB2612,07/23/2019 05:17:53 PM,VACANT
CC1513,07/23/2019 05:17:53 PM,VACANT
CB2423,07/23/2019 05:17:52 PM,OCCUPIED
CB2225,07/23/2019 05:17:52 PM,VACANT
CT186,07/23/2019 05:17:51 PM,OCCUPIED
CC1229,07/23/2019 05:17:51 PM,OCCUPIED
ED785,07/23/2019 05:17:49 PM,VACANT
CB1767,07/23/2019 05:17:49 PM,VACANT
CT135,07/23/2019 05:17:49 PM,OCCUPIED
CB3906B,07/23/2019 05:17:48 PM,OCCUPIED
SV309A,07/23/2019 05:17:47 PM,OCCUPIED
CB1640,07/23/2019 05:17:47 PM,OCCUPIED
CB1811,07/23/2019 05:17:47 PM,VACANT
CB64,07/23/2019 05:17:46 PM,VACANT
ED781,07/23/2019 05:17:46 PM,OCCUPIED
SV654,07/23/2019 05:17:45 PM,OCCUPIED
CB1629,07/23/2019 05:17:45 PM,OCCUPIED
CB55,07/23/2019 05:17:45 PM,OCCUPIED
CB1532,07/23/2019 05:17:45 PM,OCCUPIED
CB1591,07/23/2019 05:17:44 PM,VACANT
SV246,07/23/2019 05:17:42 PM,VACANT
CB2147C,07/23/2019 05:17:42 PM,VACANT
CB1017,07/23/2019 05:17:41 PM,VACANT
CB683,07/23/2019 05:17:40 PM,OCCUPIED
HO632,07/23/2019 05:17:40 PM,OCCUPIED
CB1849,07/23/2019 05:17:39 PM,OCCUPIED
CB1755,07/23/2019 05:17:39 PM,VACANT
HO934,07/23/2019 05:17:38 PM,VACANT
CB3119,07/23/2019 05:17:38 PM,OCCUPIED
HO139,07/23/2019 05:17:36 PM,VACANT
CC25,07/23/2019 05:17:35 PM,OCCUPIED
WV63,07/23/2019 05:17:35 PM,OCCUPIED
CC1101,07/23/2019 05:17:34 PM,OCCUPIED
ED201A,07/23/2019 05:17:34 PM,OCCUPIED
CT3A,07/23/2019 05:17:34 PM,VACANT
CB2609A,07/23/2019 05:17:32 PM,VACANT
61435,07/23/2019 05:17:32 PM,VACANT
SV892,07/23/2019 05:17:31 PM,VACANT
CB4271A,07/23/2019 05:17:30 PM,OCCUPIED
CB814,07/23/2019 05:17:29 PM,OCCUPIED
CB2439,07/23/2019 05:17:28 PM,OCCUPIED
CB3847,07/23/2019 05:17:28 PM,VACANT
SV701,07/23/2019 05:17:28 PM,OCCUPIED
CB3104B,07/23/2019 05:17:27 PM,OCCUPIED
ED595A,07/23/2019 05:17:27 PM,OCCUPIED
ED244,07/23/2019 05:17:27 PM,VACANT
CB3068,07/23/2019 05:17:26 PM,OCCUPIED
SV212,07/23/2019 05:17:25 PM,VACANT
LT79,07/23/2019 05:17:25 PM,VACANT
WP36,07/23/2019 05:17:24 PM,OCCUPIED
CB517,07/23/2019 05:17:24 PM,OCCUPIED
CB3556A,07/23/2019 05:17:23 PM,VACANT
CB1404,07/23/2019 05:17:23 PM,OCCUPIED
SV46,07/23/2019 05:17:22 PM,VACANT
SV703,07/23/2019 05:17:21 PM,VACANT
CB1534,07/23/2019 05:17:21 PM,OCCUPIED
HO931A,07/23/2019 05:17:20 PM,VACANT
HO178,07/23/2019 05:17:19 PM,VACANT
CB1574,07/23/2019 05:17:18 PM,OCCUPIED
HO207,07/23/2019 05:17:18 PM,VACANT
CB3828,07/23/2019 05:17:15 PM,OCCUPIED
WV663,07/23/2019 05:17:13 PM,OCCUPIED
CC1418A,07/23/2019 05:17:12 PM,VACANT
ED237,07/23/2019 05:17:11 PM,OCCUPIED
CB2228B,07/23/2019 05:17:11 PM,VACANT
LT310,07/23/2019 05:17:11 PM,OCCUPIED
CB2416,07/23/2019 05:17:10 PM,OCCUPIED
ED673,07/23/2019 05:17:10 PM,OCCUPIED
HO138,07/23/2019 05:17:09 PM,VACANT
CB736,07/23/2019 05:17:08 PM,OCCUPIED
CB2754,07/23/2019 05:17:06 PM,OCCUPIED
CB3092,07/23/2019 05:17:05 PM,VACANT
WV34A,07/23/2019 05:17:05 PM,VACANT
CT204,07/23/2019 05:17:04 PM,VACANT
CB3959,07/23/2019 05:17:03 PM,VACANT
CT361,07/23/2019 05:17:01 PM,VACANT
CT107,07/23/2019 05:17:01 PM,OCCUPIED
61141,07/23/2019 05:17:01 PM,OCCUPIED
CB3093,07/23/2019 05:17:01 PM,OCCUPIED
WV378,07/23/2019 05:17:01 PM,OCCUPIED
CB3100,07/23/2019 05:17:00 PM,OCCUPIED
ED601,07/23/2019 05:17:00 PM,OCCUPIED
ED652,07/23/2019 05:16:57 PM,VACANT
CB2157,07/23/2019 05:16:56 PM,OCCUPIED
CB1535,07/23/2019 05:16:54 PM,OCCUPIED
ED245,07/23/2019 05:16:54 PM,OCCUPIED
CT193,07/23/2019 05:16:53 PM,VACANT
ED677,07/23/2019 05:16:53 PM,VACANT
WV591,07/23/2019 05:16:53 PM,VACANT
CB3091A,07/23/2019 05:16:52 PM,VACANT
CB3648A,07/23/2019 05:16:52 PM,VACANT
ED606,07/23/2019 05:16:52 PM,VACANT
ED225,07/23/2019 05:16:49 PM,OCCUPIED
SV46A,07/23/2019 05:16:49 PM,OCCUPIED
CB1487,07/23/2019 05:16:49 PM,OCCUPIED
HO283,07/23/2019 05:16:49 PM,VACANT
CB715,07/23/2019 05:16:48 PM,OCCUPIED
CT136,07/23/2019 05:16:47 PM,VACANT
CC387,07/23/2019 05:16:46 PM,VACANT
66151,07/23/2019 05:16:46 PM,VACANT
CB3906A,07/23/2019 05:16:44 PM,OCCUPIED
LT110,07/23/2019 05:16:43 PM,OCCUPIED
CB4241,07/23/2019 05:16:43 PM,VACANT
HO482A,07/23/2019 05:16:41 PM,VACANT
SV831,07/23/2019 05:16:41 PM,OCCUPIED
CT437A,07/23/2019 05:16:40 PM,VACANT
LZ105,07/23/2019 05:16:40 PM,OCCUPIED
HO648,07/23/2019 05:16:40 PM,VACANT
CT457,07/23/2019 05:16:37 PM,VACANT
82820,07/23/2019 05:16:37 PM,OCCUPIED
HO60,07/23/2019 05:16:35 PM,OCCUPIED
CB717A,07/23/2019 05:16:34 PM,VACANT
CB1677,07/23/2019 05:16:33 PM,VACANT
HO164,07/23/2019 05:16:32 PM,OCCUPIED
CC1122,07/23/2019 05:16:32 PM,VACANT
LT58,07/23/2019 05:16:32 PM,VACANT
CB1573,07/23/2019 05:16:31 PM,VACANT
CB2273,07/23/2019 05:16:29 PM,VACANT
CB749,07/23/2019 05:16:29 PM,VACANT
SV105,07/23/2019 05:16:29 PM,VACANT
WP90,07/23/2019 05:16:25 PM,OCCUPIED
CB3075,07/23/2019 05:16:23 PM,OCCUPIED
LT432,07/23/2019 05:16:22 PM,OCCUPIED
CB4238,07/23/2019 05:16:22 PM,OCCUPIED
ED392,07/23/2019 05:16:22 PM,OCCUPIED
CB3948,07/23/2019 05:16:22 PM,VACANT
LZ107,07/23/2019 05:16:21 PM,OCCUPIED
LT338,07/23/2019 05:16:21 PM,OCCUPIED
CB2407,07/23/2019 05:16:20 PM,VACANT
CB515,07/23/2019 05:16:20 PM,VACANT
LT224,07/23/2019 05:16:20 PM,VACANT
CB1786,07/23/2019 05:16:19 PM,OCCUPIED
WP180,07/23/2019 05:16:19 PM,OCCUPIED
ED365,07/23/2019 05:16:19 PM,VACANT
WV158,07/23/2019 05:16:18 PM,OCCUPIED
61460,07/23/2019 05:16:18 PM,OCCUPIED
CB3318,07/23/2019 05:16:18 PM,OCCUPIED
HO277,07/23/2019 05:16:15 PM,VACANT
CT351,07/23/2019 05:16:15 PM,VACANT
HO279,07/23/2019 05:16:13 PM,VACANT
CC1416,07/23/2019 05:16:12 PM,OCCUPIED
CB2323,07/23/2019 05:16:11 PM,VACANT
CB2541,07/23/2019 05:16:09 PM,OCCUPIED
CB555,07/23/2019 05:16:08 PM,OCCUPIED
CT191,07/23/2019 05:16:08 PM,OCCUPIED
SV446A,07/23/2019 05:16:07 PM,OCCUPIED
CB553A,07/23/2019 05:16:06 PM,VACANT
SV598,07/23/2019 05:16:04 PM,VACANT
LZ123,07/23/2019 05:16:03 PM,VACANT
CB689A,07/23/2019 05:16:01 PM,OCCUPIED
CB1154A,07/23/2019 05:16:01 PM,VACANT
CB2288,07/23/2019 05:16:01 PM,OCCUPIED
CT29,07/23/2019 05:16:00 PM,OCCUPIED
66611,07/23/2019 05:16:00 PM,VACANT
CC1184,07/23/2019 05:15:59 PM,OCCUPIED
CT121,07/23/2019 05:15:58 PM,VACANT
61402,07/23/2019 05:15:58 PM,VACANT
CB2262,07/23/2019 05:15:57 PM,OCCUPIED
CB2308,07/23/2019 05:15:57 PM,VACANT
CB4409,07/23/2019 05:15:56 PM,VACANT
CT122,07/23/2019 05:15:54 PM,VACANT
ED602A,07/23/2019 05:15:54 PM,OCCUPIED
66347,07/23/2019 05:15:53 PM,VACANT
ED378A,07/23/2019 05:15:53 PM,VACANT
LT278,07/23/2019 05:15:52 PM,OCCUPIED
ED520C,07/23/2019 05:15:52 PM,VACANT
CT356,07/23/2019 05:15:51 PM,OCCUPIED
CB2284A,07/23/2019 05:15:50 PM,OCCUPIED
SV217,07/23/2019 05:15:48 PM,OCCUPIED
CB2274,07/23/2019 05:15:47 PM,OCCUPIED
HO2 ,07/23/2019 05:15:47 PM,OCCUPIED
LT53A,07/23/2019 05:15:47 PM,OCCUPIED
CT381,07/23/2019 05:15:47 PM,OCCUPIED
CB2561,07/23/2019 05:15:47 PM,VACANT
CT192,07/23/2019 05:15:46 PM,OCCUPIED
HO725A,07/23/2019 05:15:45 PM,OCCUPIED
CB652A,07/23/2019 05:15:45 PM,OCCUPIED
LT550,07/23/2019 05:15:44 PM,VACANT
ED231,07/23/2019 05:15:43 PM,VACANT
CC630,07/23/2019 05:15:43 PM,OCCUPIED
61404,07/23/2019 05:15:43 PM,OCCUPIED
66154,07/23/2019 05:15:42 PM,VACANT
CB3831,07/23/2019 05:15:40 PM,VACANT
ED241,07/23/2019 05:15:40 PM,OCCUPIED
CB3336,07/23/2019 05:15:39 PM,OCCUPIED
ED371,07/23/2019 05:15:39 PM,VACANT
HO220,07/23/2019 05:15:38 PM,OCCUPIED
ED634A,07/23/2019 05:15:37 PM,OCCUPIED
SV86-const,07/23/2019 05:15:37 PM,VACANT
CB4237,07/23/2019 05:15:36 PM,VACANT
HO74A,07/23/2019 05:15:36 PM,OCCUPIED
CT654,07/23/2019 05:15:35 PM,OCCUPIED
SV285,07/23/2019 05:15:34 PM,OCCUPIED
61444,07/23/2019 05:15:34 PM,OCCUPIED
CT436,07/23/2019 05:15:33 PM,OCCUPIED
CC1511,07/23/2019 05:15:33 PM,OCCUPIED
CB2600,07/23/2019 05:15:31 PM,VACANT
CB118,07/23/2019 05:15:31 PM,OCCUPIED
CT284,07/23/2019 05:15:29 PM,VACANT
CB4018,07/23/2019 05:15:29 PM,OCCUPIED
LT269,07/23/2019 05:15:28 PM,OCCUPIED
WP178,07/23/2019 05:15:28 PM,OCCUPIED
SV147,07/23/2019 05:15:28 PM,VACANT
CT92,07/23/2019 05:15:27 PM,VACANT
WV353,07/23/2019 05:15:27 PM,VACANT
CB596,07/23/2019 05:15:27 PM,OCCUPIED
CT323,07/23/2019 05:15:26 PM,VACANT
CB3697,07/23/2019 05:15:26 PM,OCCUPIED
CB3092A,07/23/2019 05:15:26 PM,VACANT
CB3274,07/23/2019 05:15:24 PM,OCCUPIED
CB2248,07/23/2019 05:15:24 PM,OCCUPIED
CB2183A,07/23/2019 05:15:22 PM,VACANT
LT334,07/23/2019 05:15:22 PM,OCCUPIED
CB1765,07/23/2019 05:15:21 PM,OCCUPIED
CT372,07/23/2019 05:15:20 PM,OCCUPIED
CT524,07/23/2019 05:15:20 PM,OCCUPIED
CC849,07/23/2019 05:15:19 PM,OCCUPIED
CB1797,07/23/2019 05:15:15 PM,OCCUPIED
LT326,07/23/2019 05:15:13 PM,OCCUPIED
HO243,07/23/2019 05:15:12 PM,VACANT
CB2402,07/23/2019 05:15:12 PM,VACANT
CB3648,07/23/2019 05:15:12 PM,VACANT
82707,07/23/2019 05:15:11 PM,OCCUPIED
HO136,07/23/2019 05:15:11 PM,VACANT
WV596,07/23/2019 05:15:10 PM,OCCUPIED
CB669,07/23/2019 05:15:10 PM,VACANT
SV206A,07/23/2019 05:15:10 PM,VACANT
HO954A,07/23/2019 05:15:10 PM,OCCUPIED
SV132,07/23/2019 05:15:10 PM,VACANT
CB3929,07/23/2019 05:15:10 PM,OCCUPIED
WP8,07/23/2019 05:15:09 PM,VACANT
61335,07/23/2019 05:15:09 PM,OCCUPIED
LT311,07/23/2019 05:15:09 PM,OCCUPIED
CT78A,07/23/2019 05:15:08 PM,OCCUPIED
CB150,07/23/2019 05:15:07 PM,OCCUPIED
CT299,07/23/2019 05:15:06 PM,VACANT
LT486B,07/23/2019 05:15:03 PM,OCCUPIED
HO74,07/23/2019 05:15:03 PM,OCCUPIED
SV73,07/23/2019 05:15:03 PM,OCCUPIED
CB2304A,07/23/2019 05:15:02 PM,VACANT
CB728,07/23/2019 05:15:01 PM,OCCUPIED
CB3758,07/23/2019 05:15:00 PM,OCCUPIED
WV313,07/23/2019 05:14:59 PM,OCCUPIED
CB2179A,07/23/2019 05:14:58 PM,VACANT
CT141,07/23/2019 05:14:56 PM,VACANT
CB1315,07/23/2019 05:14:55 PM,OCCUPIED
CB1743,07/23/2019 05:14:55 PM,VACANT
SV201,07/23/2019 05:14:55 PM,VACANT
LT57,07/23/2019 05:14:55 PM,OCCUPIED
CB3097,07/23/2019 05:14:54 PM,VACANT
CT298,07/23/2019 05:14:54 PM,VACANT
CB635A,07/23/2019 05:14:53 PM,OCCUPIED
CT555,07/23/2019 05:14:52 PM,OCCUPIED
66593,07/23/2019 05:14:51 PM,VACANT
LT170,07/23/2019 05:14:49 PM,OCCUPIED
SV394,07/23/2019 05:14:49 PM,OCCUPIED
CB3356,07/23/2019 05:14:49 PM,OCCUPIED
CB2142,07/23/2019 05:14:48 PM,OCCUPIED
ED596A,07/23/2019 05:14:48 PM,VACANT
66415,07/23/2019 05:14:47 PM,VACANT
CB2789,07/23/2019 05:14:47 PM,VACANT
ED634,07/23/2019 05:14:47 PM,VACANT
LT283,07/23/2019 05:14:46 PM,VACANT
CB3366,07/23/2019 05:14:44 PM,VACANT
CT554,07/23/2019 05:14:40 PM,VACANT
WV257,07/23/2019 05:14:39 PM,OCCUPIED
WV676,07/23/2019 05:14:38 PM,OCCUPIED
WV598,07/23/2019 05:14:38 PM,OCCUPIED
CB758,07/23/2019 05:14:38 PM,OCCUPIED
ED613,07/23/2019 05:14:38 PM,OCCUPIED
WP179,07/23/2019 05:14:38 PM,OCCUPIED
CB3213,07/23/2019 05:14:37 PM,VACANT
CB3275,07/23/2019 05:14:37 PM,OCCUPIED
CB3961A,07/23/2019 05:14:37 PM,VACANT
ED676,07/23/2019 05:14:35 PM,OCCUPIED
HO723B,07/23/2019 05:14:34 PM,OCCUPIED
ED519,07/23/2019 05:14:34 PM,OCCUPIED
HO106,07/23/2019 05:14:34 PM,VACANT
CB3961,07/23/2019 05:14:33 PM,OCCUPIED
61124,07/23/2019 05:14:33 PM,OCCUPIED
SV615,07/23/2019 05:14:33 PM,VACANT
CB2160,07/23/2019 05:14:32 PM,VACANT
CT38,07/23/2019 05:14:32 PM,VACANT
CB1609,07/23/2019 05:14:31 PM,OCCUPIED
